0,240,-9.100004,-7.924736,0.239555
1,240,-6.8113074,-6.186914,0.239555
2,240,-4.525646,-8.265873,0.239555
3,240,-2.986539,-6.7070904,0.239555
4,240,-1.9956214,-7.948461,0.239555
5,240,-0.31870237,-6.6815658,0.239555
6,240,0.8248669,-6.74593,0.239555
7,240,1.9434665,-6.709248,0.239555
8,240,3.0393639,-6.7102656,0.239555
9,240,4.1671968,-6.7110825,0.239555
10,240,5.339093,-6.5960655,0.239555
11,240,7.525444,-7.8293715,0.239555
0,280,-9.100004,-7.9377565,0.239555
1,280,-6.750911,-5.989079,0.239555
2,280,-4.5626087,-8.336046,0.239555
3,280,-2.9774952,-6.646958,0.239555
4,280,-1.9821839,-7.919152,0.239555
5,280,-0.3516236,-6.537209,0.239555
6,280,0.7947506,-6.6056013,0.239555
7,280,1.928783,-6.5619435,0.239555
8,280,3.0564435,-6.562036,0.239555
9,280,4.207376,-6.568719,0.239555
10,280,5.385241,-6.4346995,0.239555
11,280,7.5598845,-7.8031898,0.239555
0,320,-9.100004,-7.976092,0.239555
1,320,-6.6972513,-5.859595,0.239555
2,320,-4.569527,-8.373996,0.239555
3,320,-2.9731097,-6.6065784,0.239555
4,320,-1.9938397,-7.88307,0.239555
5,320,-0.37978688,-6.4206133,0.239555
6,320,0.77205867,-6.4867945,0.239555
7,320,1.9207051,-6.4422417,0.239555
8,320,3.0719995,-6.442157,0.239555
9,320,4.2444315,-6.4381795,0.239555
10,320,5.4270673,-6.290774,0.239555
11,320,7.5942607,-7.7769237,0.239555
0,360,-9.100004,-8.00733,0.239555
1,360,-6.663313,-5.784681,0.239555
2,360,-4.557227,-8.382279,0.239555
3,360,-2.973174,-6.5715785,0.239555
4,360,-2.0192297,-7.8469872,0.239555
5,360,-0.40359765,-6.324531,0.239555
6,360,0.7572981,-6.3902526,0.239555
7,360,1.9171977,-6.34361,0.239555
8,360,3.0843654,-6.343613,0.239555
9,360,4.269338,-6.330977,0.239555
10,360,5.4576287,-6.183116,0.239555
11,360,7.628572,-7.750573,0.239555
0,400,-9.100004,-8.015569,0.239555
1,400,-6.639223,-5.729142,0.239555
2,400,-4.5465236,-8.3775625,0.239555
3,400,-2.973262,-6.5237784,0.239555
4,400,-2.0491114,-7.8106856,0.239555
5,400,-0.4229406,-6.2437086,0.239555
6,400,0.74698466,-6.308103,0.239555
7,400,1.9161719,-6.259497,0.239555
8,400,3.093327,-6.2598305,0.239555
9,400,4.285172,-6.239451,0.239555
10,400,5.4870944,-6.076423,0.239555
11,400,7.6628184,-7.7241383,0.239555
0,440,-9.100004,-8.009157,0.239555
1,440,-6.6147065,-5.675147,0.239555
2,440,-4.543443,-8.365661,0.239555
3,440,-2.9733737,-6.4631786,0.239555
4,440,-2.0780244,-7.771622,0.239555
5,440,-0.43977782,-6.1710815,0.239555
6,440,0.73878735,-6.235412,0.239555
7,440,1.9159951,-6.185553,0.239555
8,440,3.0998783,-6.1863804,0.239555
9,440,4.2939305,-6.1560836,0.239555
10,440,5.510238,-5.991278,0.239555
11,440,7.6969995,-7.697619,0.239555
0,480,-9.100004,-8.001673,0.239555
1,480,-6.5936913,-5.62689,0.239555
2,480,-4.552182,-8.351421,0.239555
3,480,-2.9735088,-6.3897786,0.239555
4,480,-2.1061056,-7.7307005,0.239555
5,480,-0.4529999,-6.1055593,0.239555
6,480,0.73246187,-6.169379,0.239555
7,480,1.9158599,-6.1191125,0.239555
8,480,3.104206,-6.1205616,0.239555
9,480,4.298872,-6.077162,0.239555
10,480,5.530799,-5.914744,0.239555
11,480,7.7311153,-7.6710157,0.239555
0,520,-9.100004,-7.9945784,0.239555
1,520,-6.5772095,-5.584618,0.239555
2,520,-4.5544605,-8.326132,0.239555
3,520,-2.9736676,-6.303579,0.239555
4,520,-2.1332073,-7.688514,0.239555
5,520,-0.46332613,-6.0430956,0.239555
6,520,0.7279508,-6.1084824,0.239555
7,520,1.9158351,-6.058547,0.239555
8,520,3.1077514,-6.0590115,0.239555
9,520,4.3026237,-5.996214,0.239555
10,520,5.549474,-5.84489,0.239555
11,520,7.7651653,-7.644328,0.239555
0,560,-9.100004,-7.98854,0.239555
1,560,-6.5642104,-5.546484,0.239555
2,560,-4.551143,-8.291289,0.239555
3,560,-2.9738498,-6.204579,0.239555
4,560,-2.1580937,-7.642319,0.239555
5,560,-0.4721122,-5.9838676,0.239555
6,560,0.7228328,-6.0519366,0.239555
7,560,1.9154898,-6.002865,0.239555
8,560,3.1109703,-5.999661,0.239555
9,560,4.3051395,-5.9106817,0.239555
10,560,5.56702,-5.779293,0.239555
11,560,7.7991495,-7.6175566,0.239555
0,600,-9.100004,-7.983638,0.239555
1,600,-6.5547624,-5.512093,0.239555
2,600,-4.547826,-8.256447,0.239555
3,600,-2.9740555,-6.092779,0.239555
4,600,-2.1832197,-7.5953593,0.239555
5,600,-0.4879364,-5.9139366,0.239555
6,600,0.71713114,-5.9923353,0.239555
7,600,1.9146035,-5.951444,0.239555
8,600,3.1124082,-5.945565,0.239555
9,600,4.309023,-5.8128014,0.239555
10,600,5.5844126,-5.7136555,0.239555
11,600,7.8330674,-7.5907016,0.239555
0,640,-9.100004,-7.9799895,0.239555
1,640,-6.5458574,-5.478245,0.239555
2,640,-4.545929,-8.223443,0.239555
3,640,-2.974285,-5.968179,0.239555
4,640,-2.2064168,-7.5472236,0.239555
5,640,-0.50849247,-5.8517146,0.239555
6,640,0.71420234,-5.9331694,0.239555
7,640,1.9132688,-5.8954654,0.239555
8,640,3.1121624,-5.8981957,0.239555
9,640,4.3131037,-5.7124395,0.239555
10,640,5.601651,-5.647977,0.239555
11,640,7.8664145,-7.5510592,0.239555
0,680,-9.100004,-7.9653354,0.239555
1,680,-6.533696,-5.432018,0.239555
2,680,-4.5483856,-8.196015,0.239555
3,680,-2.9745378,-5.8307796,0.239555
4,680,-2.2324429,-7.5077014,0.239555
5,680,-0.5208845,-5.78282,0.239555
6,680,0.711245,-5.8699474,0.239555
7,680,1.912842,-5.8317842,0.239555
8,680,3.112901,-5.845539,0.239555
9,680,4.317036,-5.6120715,0.239555
10,680,5.618735,-5.582258,0.239555
11,680,7.899137,-7.498632,0.239555
0,720,-9.100004,-7.943921,0.239555
1,720,-6.518278,-5.373412,0.239555
2,720,-4.5568695,-8.164691,0.239555
3,720,-2.9747956,-5.6907797,0.239555
4,720,-2.2572231,-7.471698,0.239555
5,720,-0.53554255,-5.701328,0.239555
6,720,0.7059922,-5.797626,0.239555
7,720,1.9129806,-5.781803,0.239555
8,720,3.11605,-5.7857466,0.239555
9,720,4.3134317,-5.5013576,0.239555
10,720,5.6356626,-5.516499,0.239555
11,720,7.9311633,-7.4334235,0.239555
0,760,-9.100004,-7.928955,0.239555
1,760,-6.4996033,-5.3024273,0.239555
2,760,-4.57133,-8.12848,0.239555
3,760,-2.9750533,-5.55078,0.239555
4,760,-2.2810752,-7.436081,0.239555
5,760,-0.5524665,-5.607238,0.239555
6,760,0.697988,-5.712804,0.239555
7,760,1.9130882,-5.745169,0.239555
8,760,3.1221437,-5.7134976,0.239555
9,760,4.3022485,-5.3803287,0.239555
10,760,5.652434,-5.4507,0.239555
11,760,7.9623938,-7.35544,0.239555
0,800,-9.100004,-7.908132,0.239555
1,800,-6.477672,-5.2190638,0.239555
2,800,-4.5700817,-8.080547,0.239555
3,800,-2.975311,-5.41078,0.239555
4,800,-2.3048747,-7.404025,0.239555
5,800,-0.57165647,-5.50055,0.239555
6,800,0.6873263,-5.6154604,0.239555
7,800,1.9133095,-5.71017,0.239555
8,800,3.1311438,-5.6287827,0.239555
9,800,4.283444,-5.249016,0.239555
10,800,5.6690483,-5.3848605,0.239555
11,800,7.9926777,-7.264692,0.239555
0,840,-9.100004,-7.8940988,0.239555
1,840,-6.452484,-5.1233215,0.239555
2,840,-4.5680237,-8.048035,0.239555
3,840,-2.9755688,-5.27078,0.239555
4,840,-2.3281841,-7.371777,0.239555
5,840,-0.5931124,-5.381264,0.239555
6,840,0.68303335,-5.507014,0.239555
7,840,1.9135307,-5.6751704,0.239555
8,840,3.1356442,-5.532085,0.239555
9,840,4.272143,-5.128073,0.239555
10,840,5.6855044,-5.3189816,0.239555
11,840,8.021747,-7.161201,0.239555
0,880,-9.100004,-7.8851438,0.239555
1,880,-6.42404,-5.0152006,0.239555
2,880,-4.5658054,-8.025702,0.239555
3,880,-2.9758265,-5.13078,0.239555
4,880,-2.3548515,-7.340872,0.239555
5,880,-0.6168343,-5.2493806,0.239555
6,880,0.68515193,-5.387489,0.239555
7,880,1.9138329,-5.6273713,0.239555
8,880,3.1356125,-5.423416,0.239555
9,880,4.268322,-5.0175176,0.239555
10,880,5.7018023,-5.2530637,0.239555
11,880,8.049795,-7.0514665,0.239555
0,920,-9.100004,-7.869595,0.239555
1,920,-6.3923388,-4.894701,0.239555
2,920,-4.560797,-8.008294,0.239555
3,920,-2.9760842,-4.9907804,0.239555
4,920,-2.3843746,-7.3115554,0.239555
5,920,-0.6416184,-5.111592,0.239555
6,920,0.69372547,-5.2569103,0.239555
7,920,1.914216,-5.5667725,0.239555
8,920,3.1310158,-5.302789,0.239555
9,920,4.271712,-4.91713,0.239555
10,920,5.7179403,-5.187106,0.239555
11,920,8.077393,-6.941618,0.239555
0,960,-9.100004,-7.849008,0.239555
1,960,-6.357381,-4.761822,0.239555
2,960,-4.5534406,-7.975502,0.239555
3,960,-2.976342,-4.8507805,0.239555
4,960,-2.4156442,-7.283618,0.239555
5,960,-0.66640246,-4.973803,0.239555
6,960,0.7074539,-5.117585,0.239555
7,960,1.9146587,-5.4967737,0.239555
8,960,3.121821,-5.1702166,0.239555
9,960,4.2749443,-4.816737,0.239555
10,960,5.733918,-5.1211095,0.239555
11,960,8.104537,-6.8316565,0.239555
0,1000,-9.100004,-7.8350167,0.239555
1,1000,-6.3217616,-4.626429,0.239555
2,1000,-4.5463767,-7.9315195,0.239555
3,1000,-2.9765997,-4.7107806,0.239555
4,1000,-2.4470978,-7.254227,0.239555
5,1000,-0.69118655,-4.8360143,0.239555
6,1000,0.72118235,-4.97826,0.239555
7,1000,1.9151013,-5.426775,0.239555
8,1000,3.1099389,-5.0307217,0.239555
9,1000,4.278018,-4.716339,0.239555
10,1000,5.749735,-5.055074,0.239555
11,1000,8.131225,-6.721583,0.239555
0,1040,-9.100004,-7.8259244,0.239555
1,1040,-6.2861423,-4.491036,0.239555
2,1040,-4.540031,-7.897189,0.239555
3,1040,-2.9768574,-4.5707808,0.239555
4,1040,-2.4797857,-7.2268066,0.239555
5,1040,-0.71597064,-4.6982255,0.239555
6,1040,0.7349108,-4.838935,0.239555
7,1040,1.9155439,-5.356776,0.239555
8,1040,3.0980568,-4.891227,0.239555
9,1040,4.280932,-4.6159363,0.239555
10,1040,5.76539,-4.9890003,0.239555
11,1040,8.157453,-6.611399,0.239555
0,1080,-9.100004,-7.810158,0.239555
1,1080,-6.250523,-4.355643,0.239555
2,1080,-4.5366917,-7.85655,0.239555
3,1080,-2.9771152,-4.430781,0.239555
4,1080,-2.5039518,-7.2002954,0.239555
5,1080,-0.7407547,-4.5604367,0.239555
6,1080,0.7486392,-4.6996098,0.239555
7,1080,1.9159865,-5.2867775,0.239555
8,1080,3.0861747,-4.751732,0.239555
9,1080,4.2836847,-4.515529,0.239555
10,1080,5.780882,-4.9228883,0.239555
11,1080,8.183217,-6.5011063,0.239555
0,1120,-9.100004,-7.789627,0.239555
1,1120,-6.214904,-4.2202497,0.239555
2,1120,-4.535027,-7.817101,0.239555
3,1120,-2.977373,-4.290781,0.239555
4,1120,-2.5155172,-7.170904,0.239555
5,1120,-0.7655388,-4.422648,0.239555
6,1120,0.76236767,-4.5602846,0.239555
7,1120,1.9164292,-5.2167788,0.239555
8,1120,3.0742927,-4.612237,0.239555
9,1120,4.286275,-4.4151177,0.239555
10,1120,5.796211,-4.856738,0.239555
11,1120,8.208516,-6.3907056,0.239555
0,1160,-9.100004,-7.776291,0.239555
1,1160,-6.1792846,-4.0848565,0.239555
2,1160,-4.537286,-7.7861094,0.239555
3,1160,-2.9776306,-4.150781,0.239555
4,1160,-2.5264194,-7.1316986,0.239555
5,1160,-0.7938663,-4.2971587,0.239555
6,1160,0.7760961,-4.4209595,0.239555
7,1160,1.9168718,-5.14678,0.239555
8,1160,3.0624106,-4.472742,0.239555
9,1160,4.2887015,-4.314702,0.239555
10,1160,5.811375,-4.79055,0.239555
11,1160,8.233346,-6.2801986,0.239555
0,1200,-9.100004,-7.768237,0.239555
1,1200,-6.1436653,-3.9494634,0.239555
2,1200,-4.5405793,-7.746711,0.239555
3,1200,-2.9778883,-4.0107813,0.239555
4,1200,-2.5370471,-7.0852785,0.239555
5,1200,-0.81859577,-4.1593857,0.239555
6,1200,0.78982455,-4.2816343,0.239555
7,1200,1.9173144,-5.0767813,0.239555
8,1200,3.0505285,-4.333247,0.239555
9,1200,4.290963,-4.2142825,0.239555
10,1200,5.8263745,-4.7243247,0.239555
11,1200,8.257704,-6.169586,0.239555
0,1240,-9.100004,-7.7532883,0.239555
1,1240,-6.108046,-3.8140702,0.239555
2,1240,-4.545345,-7.7171288,0.239555
3,1240,-2.97246,-3.8822494,0.239555
4,1240,-2.547384,-7.039073,0.239555
5,1240,-0.8468742,-4.0339108,0.239555
6,1240,0.803553,-4.142309,0.239555
7,1240,1.917757,-5.0067825,0.239555
8,1240,3.0386465,-4.1937523,0.239555
9,1240,4.2930584,-4.1138597,0.239555
10,1240,5.841208,-4.6580615,0.239555
11,1240,8.281586,-6.0588703,0.239555
0,1280,-9.100004,-7.744647,0.239555
1,1280,-6.072427,-3.678677,0.239555
2,1280,-4.5468183,-7.697157,0.239555
3,1280,-2.9727712,-3.7422762,0.239555
4,1280,-2.5579495,-6.9922366,0.239555
5,1280,-0.8715477,-3.8961542,0.239555
6,1280,0.8105183,-4.013851,0.239555
7,1280,1.9181997,-4.936784,0.239555
8,1280,3.0267644,-4.0542574,0.239555
9,1280,4.2949862,-4.0134335,0.239555
10,1280,5.843244,-4.591536,0.239555
11,1280,8.304989,-5.948052,0.239555
0,1320,-9.100004,-7.7294765,0.239555
1,1320,-6.0368075,-3.543284,0.239555
2,1320,-4.5458612,-7.68897,0.239555
3,1320,-2.967391,-3.613768,0.239555
4,1320,-2.5692976,-6.944219,0.239555
5,1320,-0.89977586,-3.770694,0.239555
6,1320,0.8107326,-3.8962681,0.239555
7,1320,1.9186423,-4.866785,0.239555
8,1320,3.0148823,-3.9147625,0.239555
9,1320,4.2967453,-3.913004,0.239555
10,1320,5.8324823,-4.5247684,0.239555
11,1320,8.316346,-5.841563,0.239555
0,1360,-9.100004,-7.720902,0.239555
1,1360,-6.0011883,-3.4078908,0.239555
2,1360,-4.5440736,-7.6933775,0.239555
3,1360,-2.967757,-3.4738224,0.239555
4,1360,-2.5820887,-6.894457,0.239555
5,1360,-0.9315448,-3.6575344,0.239555
6,1360,0.80423516,-3.7895844,0.239555
7,1360,1.9190849,-4.7967863,0.239555
8,1360,3.0030003,-3.7752676,0.239555
9,1360,4.298334,-3.8125715,0.239555
10,1360,5.822361,-4.4452167,0.239555
11,1360,8.315663,-5.73942,0.239555
0,1400,-9.100004,-7.705666,0.239555
1,1400,-5.965569,-3.2724977,0.239555
2,1400,-4.539631,-7.6805825,0.239555
3,1400,-2.9681504,-3.333823,0.239555
4,1400,-2.595542,-6.8305445,0.239555
5,1400,-0.95967954,-3.5321016,0.239555
6,1400,0.8045809,-3.6720834,0.239555
7,1400,1.9195275,-4.7267876,0.239555
8,1400,2.9911182,-3.6357727,0.239555
9,1400,4.2997513,-3.7121365,0.239555
10,1400,5.8040915,-4.3755364,0.239555
11,1400,8.302946,-5.6416373,0.239555
0,1440,-9.100004,-7.696726,0.239555
1,1440,-5.9299498,-3.1371045,0.239555
2,1440,-4.536889,-7.6863065,0.239555
3,1440,-2.9628468,-3.2052858,0.239555
4,1440,-2.608923,-6.751806,0.239555
5,1440,-0.99134845,-3.4189713,0.239555
6,1440,0.7982349,-3.5654938,0.239555
7,1440,1.9199702,-4.656789,0.239555
8,1440,2.9792361,-3.4962778,0.239555
9,1440,4.3009953,-3.6116993,0.239555
10,1440,5.7894797,-4.29359,0.239555
11,1440,8.280385,-5.543759,0.239555
0,1480,-9.100004,-7.6801133,0.239555
1,1480,-5.8943305,-3.0017114,0.239555
2,1480,-4.5356565,-7.6799345,0.239555
3,1480,-2.963297,-3.0653148,0.239555
4,1480,-2.6215925,-6.657056,0.239555
5,1480,-1.0193443,-3.293579,0.239555
6,1480,0.78793377,-3.4655786,0.239555
7,1480,1.9204128,-4.58679,0.239555
8,1480,2.967354,-3.356783,0.239555
9,1480,4.3020644,-3.51126,0.239555
10,1480,5.7784777,-4.199363,0.239555
11,1480,8.2576885,-5.445912,0.239555
0,1520,-9.100004,-7.669959,0.239555
1,1520,-5.8587112,-2.8663182,0.239555
2,1520,-4.534265,-7.662699,0.239555
3,1520,-2.958044,-2.936803,0.239555
4,1520,-2.6344683,-6.5555153,0.239555
5,1520,-1.0508839,-3.1804867,0.239555
6,1520,0.7845055,-3.3548648,0.239555
7,1520,1.9208554,-4.5167913,0.239555
8,1520,2.955472,-3.217288,0.239555
9,1520,4.3029575,-3.410819,0.239555
10,1520,5.763195,-4.1171994,0.239555
11,1520,8.234857,-5.3480964,0.239555
0,1560,-9.100004,-7.6525555,0.239555
1,1560,-5.823092,-2.730925,0.239555
2,1560,-4.5319104,-7.659176,0.239555
3,1560,-2.9585524,-2.7968612,0.239555
4,1560,-2.6477287,-6.45135,0.239555
5,1560,-1.0787239,-3.0551405,0.239555
6,1560,0.7745144,-3.254918,0.239555
7,1560,1.921298,-4.4467926,0.239555
8,1560,2.94359,-3.0777931,0.239555
9,1560,4.3036733,-3.3103766,0.239555
10,1560,5.7518535,-4.022857,0.239555
11,1560,8.211888,-5.250313,0.239555
0,1600,-9.100004,-7.641957,0.239555
1,1600,-5.7874727,-2.595532,0.239555
2,1600,-4.5236645,-7.6617846,0.239555
3,1600,-2.964694,-2.668413,0.239555
4,1600,-2.6618629,-6.3477387,0.239555
5,1600,-1.1101223,-2.9420898,0.239555
6,1600,0.76470494,-3.1549532,0.239555
7,1600,1.9217407,-4.376794,0.239555
8,1600,2.9317079,-2.9382982,0.239555
9,1600,4.30421,-3.209933,0.239555
10,1600,5.736331,-3.940613,0.239555
11,1600,8.188783,-5.1525617,0.239555
0,1640,-9.100004,-7.6240625,0.239555
1,1640,-5.7602525,-2.469798,0.239555
2,1640,-4.5157213,-7.650731,0.239555
3,1640,-2.9651887,-2.5284777,0.239555
4,1640,-2.6757996,-6.2455974,0.239555
5,1640,-1.1377981,-2.8167925,0.239555
6,1640,0.75507873,-3.0549707,0.239555
7,1640,1.9221833,-4.306795,0.239555
8,1640,2.9198258,-2.7988033,0.239555
9,1640,4.3045664,-3.1094887,0.239555
10,1640,5.724786,-3.8462026,0.239555
11,1640,8.165539,-5.0548434,0.239555
0,1680,-9.100004,-7.6131477,0.239555
1,1680,-5.741419,-2.3537338,0.239555
2,1680,-4.5075126,-7.629977,0.239555
3,1680,-2.9713101,-2.4000394,0.239555
4,1680,-2.6945462,-6.1456337,0.239555
5,1680,-1.1690491,-2.7037857,0.239555
6,1680,0.7456374,-2.9549706,0.239555
7,1680,1.9226259,-4.2367964,0.239555
8,1680,2.9079437,-2.6593084,0.239555
9,1680,4.3047404,-3.009044,0.239555
10,1680,5.7090983,-3.7639034,0.239555
11,1680,8.142156,-4.957158,0.239555
0,1720,-9.100004,-7.5948052,0.239555
1,1720,-5.7309327,-2.247373,0.239555
2,1720,-4.495021,-7.5990596,0.239555
3,1720,-2.9717433,-2.2601345,0.239555
4,1720,-2.7119117,-6.0362244,0.239555
5,1720,-1.1965551,-2.578539,0.239555
6,1720,0.7363827,-2.854953,0.239555
7,1720,1.9230685,-4.1667976,0.239555
8,1720,2.8960617,-2.5198135,0.239555
9,1720,4.304731,-2.908599,0.239555
10,1720,5.6892357,-3.6937041,0.239555
11,1720,8.118632,-4.8595066,0.239555
0,1760,-9.100004,-7.5835853,0.239555
1,1760,-5.725494,-2.1470757,0.239555
2,1760,-4.482359,-7.5609055,0.239555
3,1760,-2.9778094,-2.1317234,0.239555
4,1760,-2.7237926,-5.91525,0.239555
5,1760,-1.220611,-2.4656184,0.239555
6,1760,0.7273163,-2.754918,0.239555
7,1760,1.9235111,-4.096799,0.239555
8,1760,2.8841796,-2.3803186,0.239555
9,1760,4.304536,-2.808154,0.239555
10,1760,5.673415,-3.6113598,0.239555
11,1760,8.094968,-4.761889,0.239555
0,1800,-9.100004,-7.5642395,0.239555
1,1800,-5.7115746,-2.0371904,0.239555
2,1800,-4.470598,-7.5146656,0.239555
3,1800,-2.9781787,-1.9918499,0.239555
4,1800,-2.7301426,-5.782732,0.239555
5,1800,-1.2443663,-2.3399014,0.239555
6,1800,0.71843994,-2.6548662,0.239555
7,1800,1.9239538,-4.0268,0.239555
8,1800,2.8722975,-2.2408237,0.239555
9,1800,4.304154,-2.7077098,0.239555
10,1800,5.653483,-3.541137,0.239555
11,1800,8.071161,-4.664306,0.239555
0,1840,-9.100004,-7.5518494,0.239555
1,1840,-5.705794,-1.936912,0.239555
2,1840,-4.4616537,-7.4754,0.239555
3,1840,-2.9784844,-1.8518503,0.239555
4,1840,-2.7328832,-5.642759,0.239555
5,1840,-1.2654636,-2.2267056,0.239555
6,1840,0.70975536,-2.5547974,0.239555
7,1840,1.9243964,-3.9568017,0.239555
8,1840,2.8604155,-2.1013288,0.239555
9,1840,4.303583,-2.6072664,0.239555
10,1840,5.6375866,-3.4587672,0.239555
11,1840,8.047212,-4.566758,0.239555
0,1880,-9.100004,-7.5314903,0.239555
1,1880,-5.699813,-1.8366452,0.239555
2,1880,-4.4529414,-7.427493,0.239555
3,1880,-2.97879,-1.7118506,0.239555
4,1880,-2.7356238,-5.5027857,0.239555
5,1880,-1.2838994,-2.12603,0.239555
6,1880,0.70126444,-2.454712,0.239555
7,1880,1.924839,-3.8868032,0.239555
8,1880,2.8485334,-1.961834,0.239555
9,1880,4.302822,-2.5068245,0.239555
10,1880,5.617596,-3.388525,0.239555
11,1880,8.023118,-4.4692454,0.239555
0,1920,-9.100004,-7.5176945,0.239555
1,1920,-5.6936297,-1.7363908,0.239555
2,1920,-4.446165,-7.38692,0.239555
3,1920,-2.9790957,-1.571851,0.239555
4,1920,-2.7383645,-5.3628125,0.239555
5,1920,-1.3142488,-2.0300348,0.239555
6,1920,0.69296896,-2.3546102,0.239555
7,1920,1.9252816,-3.8168046,0.239555
8,1920,2.8366513,-1.822339,0.239555
9,1920,4.301869,-2.406384,0.239555
10,1920,5.60163,-3.3061318,0.239555
11,1920,7.99888,-4.371769,0.239555
0,1960,-9.100004,-7.4953313,0.239555
1,1960,-5.6872425,-1.6361492,0.239555
2,1960,-4.439148,-7.337375,0.239555
3,1960,-2.9794014,-1.4318514,0.239555
4,1960,-2.741105,-5.2228394,0.239555
5,1960,-1.3424549,-1.9214203,0.239555
6,1960,0.68487084,-2.2544923,0.239555
7,1960,1.9257243,-3.7468061,0.239555
8,1960,2.8247693,-1.6828442,0.239555
9,1960,4.300722,-2.3059456,0.239555
10,1960,5.5815825,-3.2358704,0.239555
11,1960,7.974496,-4.2743287,0.239555
0,2000,-9.100004,-7.480454,0.239555
1,2000,-5.6806493,-1.5359209,0.239555
2,2000,-4.433537,-7.2954288,0.239555
3,2000,-2.979707,-1.2918518,0.239555
4,2000,-2.7438457,-5.082866,0.239555
5,2000,-1.3656914,-1.8246018,0.239555
6,2000,0.6769719,-2.1543584,0.239555
7,2000,1.9261669,-3.6768076,0.239555
8,2000,2.8128872,-1.5433493,0.239555
9,2000,4.2993793,-2.2055097,0.239555
10,2000,5.565547,-3.153454,0.239555
11,2000,7.949965,-4.176925,0.239555
0,2040,-9.100004,-7.4570966,0.239555
1,2040,-5.6738477,-1.4357065,0.239555
2,2040,-4.4273677,-7.2441154,0.239555
3,2040,-2.9800127,-1.1518521,0.239555
4,2040,-2.7465863,-4.942893,0.239555
5,2040,-1.4013647,-1.7308112,0.239555
6,2040,0.6692742,-2.0542088,0.239555
7,2040,1.9266095,-3.6068091,0.239555
8,2040,2.8010051,-1.4038544,0.239555
9,2040,4.297839,-2.1050766,0.239555
10,2040,5.545441,-3.0831733,0.239555
11,2040,7.9252863,-4.0795593,0.239555
0,2080,-9.100004,-7.441518,0.239555
1,2080,-5.666836,-1.3355066,0.239555
2,2080,-4.4223056,-7.2006326,0.239555
3,2080,-2.9803183,-1.0118525,0.239555
4,2080,-2.749327,-4.80292,0.239555
5,2080,-1.4334438,-1.6247357,0.239555
6,2080,0.66177964,-1.9540439,0.239555
7,2080,1.9270521,-3.5368106,0.239555
8,2080,2.789123,-1.2643595,0.239555
