0,49000,3.764288118983015,-0.7576539194833825
0,53000,3.4061329124222133,0.2035801797055648
0,55500,3.371839948420745,0.250799157103919
0,56000,3.2765042122349186,0.3655116559874053
0,56500,3.2686040619642576,0.5362187062427006
0,57000,3.0898724977633814,0.852823186224014
0,57500,2.821240618488689,1.2345362229082029
0,58000,2.5466003224591294,1.4724390812496853
0,58500,2.398543409935151,1.6797609964602689
0,59000,2.4148504986574473,1.74415650590504
0,64000,2.3963687016858986,1.7338901345687754
0,64500,2.3401083753429215,1.724824326394936
0,65000,2.294826849501404,1.6830195225268931
0,66500,2.285893500985572,1.672522755867182
0,79000,2.3221629062412457,1.7037507275940365
0,79500,2.3873557921626385,1.723337417608908
0,82500,2.4148504986574473,1.74415650590504
0,90500,2.443226153027746,1.743262748829821
0,104000,2.443226153027746,1.743262748829821
0,104500,2.469623337348608,1.7968517046764934
0,106000,2.4882052793368064,1.807185711991634
0,106500,2.5616971118428076,1.8816468457902724
0,107000,2.609318442538818,1.8801385884587964
0,110000,2.580410721414601,1.892072267659519
0,110500,2.5616971118428076,1.8816468457902724
0,113500,2.5232281318195735,1.8938841220092344
0,118500,2.561003998060956,1.9037180051138745
0,119000,2.5991446099800166,1.902508987031952
0,119500,2.6178988105199053,1.9129570222813241
0,120000,2.6178988105199053,1.9129570222813241
1,0,4.17496679349912,0.8044998836396203
1,1000,4.16498876227651,0.7852274528275102
1,1500,4.165513629007787,0.7949942306469796
1,2000,4.173453934800693,0.9427483134956005
1,2500,4.069809667123576,1.0358719887465986
1,3000,3.8833427712315753,1.1324444066633501
1,3500,3.7388144759555253,1.1673814033171988
1,4000,3.575732302149312,1.2132202283211198
1,4500,3.2374803466422994,1.1320568192410987
1,5000,3.0559622829626463,1.0770480259933948
1,5500,2.829575407240599,1.0638813823234115
1,6000,2.5695888999243115,0.981833298429231
1,6500,2.3096245461429668,0.9500338417395937
1,7000,2.122582264975444,0.9161564471841679
1,7500,1.9289580490063223,0.991458382475083
1,8000,1.753459533180126,1.0467232496143912
1,8500,1.781572156841841,1.2788932243521096
1,9000,1.7616455949658818,1.4242262724085222
1,9500,1.7049495980660576,1.5623757815524184
1,9600,1.7041384513083235,1.5729733896480036
1,10800,1.8519567913510846,2.000931121675607
1,12000,2.050673696222361,2.1843731811572433
1,14400,2.0782609185495073,2.2060551213993174
1,15600,2.216017170936138,2.338095743233149
1,16800,2.2262470771252096,2.3263232973345556
1,38400,2.284321799117885,2.3244530110229125
1,39600,2.2838107501604816,2.3359115103281693
1,52800,2.273609440953682,2.347695496418933
1,54000,2.3322402901164323,2.5659652200210714
1,55200,2.2931286032507616,2.7923127556745846
1,56400,2.2585710115498423,2.9018250556836445
1,68400,2.246969523401641,2.938589933908739
1,79200,2.245871127034682,2.9629532339124456
1,80400,2.245871127034682,2.9629532339124456
1,81600,2.245871127034682,2.9629532339124456
1,91200,2.304767137023202,2.9853933529138197
1,93600,2.3147657793133907,2.985063225417852
1,114000,2.2921530509091332,3.047021469843182
1,121000,2.291628144897031,3.059324811804449
2,0,3.014920301216849,0.5881329105813133
2,1200,2.9316547375958333,1.5875580997830026
2,2400,3.0177792238604533,2.4853263454556087
2,3600,3.046658867083491,2.542744262618805
2,4800,3.0951300453846353,2.6470579348469507
2,7200,3.213050185382414,2.6432097942330364
2,8400,3.389866316751365,2.637439674418613
2,9600,3.595319539503854,2.595337173679494
2,10800,3.742937079823183,2.6141068688978533
2,12000,3.7723562373129123,2.6131472478115922
2,13200,3.8006800610082263,2.576875632365361
2,14400,3.7926873310924676,2.6361181813905565
2,15600,3.3892413212395134,2.578517299708852
2,16800,3.2415900723447955,2.3623929825786494
2,18000,3.251499502513999,2.419742978256837
2,19200,3.2613658550106885,2.454185146141516
2,20400,3.2905646975967984,2.4532390160317883
2,21600,3.290364429489009,2.4184852989152743
2,22800,3.290364429489009,2.4184852989152743
2,24000,3.290364429489009,2.4184852989152743
2,25200,3.386777242780527,2.346212664680627
2,26400,3.472860362536268,2.274764083518434
2,27600,3.472519485922848,2.251989712700726
2,28800,3.5021681643952114,2.296657404192756
2,30000,3.5021681643952114,2.296657404192756
2,31200,3.5023558901103833,2.308089383776621
2,32400,3.5023558901103833,2.308089383776621
2,33600,3.5023558901103833,2.308089383776621
2,34800,3.5023558901103833,2.308089383776621
2,36000,3.5212792153161314,2.2846170127742007
2,37200,3.588816967989012,2.2824419712069077
2,38400,3.5695216120404325,2.283063374786141
2,39600,3.5695216120404325,2.283063374786141
2,40800,3.5695216120404325,2.283063374786141
2,42000,3.5695216120404325,2.283063374786141
2,43200,3.5695216120404325,2.283063374786141
2,44400,3.5695216120404325,2.283063374786141
2,45600,3.5695216120404325,2.283063374786141
2,46800,3.527894584208952,2.1145931606651707
2,48000,3.545973601072259,2.0580536360864143
2,49200,3.537873504479649,2.1367476411492916
2,50400,3.565493914994315,2.079776214876359
2,51600,3.585057619947838,2.101547080036279
2,52800,3.5761809831377893,2.135520896533469
2,54000,3.5777846228583647,2.2145280683072843
