1,0,10.055167214413688,0.318021446,3.248410343993622,8.874432530967697,0.318021446,-6.253051115769218
2,0,7.0510741833287875,0.318021446,-6.108553673981282,6.949361484230162,0.318021446,-6.776337394414727
3,0,6.922733794881613,0.318021446,-5.595126428411944,7.027126594750441,0.318021446,-6.3567302790968485
4,0,7.044202074920607,0.318021446,-4.807880537660758,7.080719909681256,0.318021446,-6.697163033631082
5,0,6.564012479994575,0.318021446,-4.744644313554813,6.633628927407774,0.318021446,-6.552374600557105
6,0,6.310449727257814,0.318021446,-4.125140080848806,6.580121663233737,0.318021446,-6.703134750805649
7,0,6.825587213795117,0.318021446,-4.125441192465828,7.0173566396057,0.318021446,-6.664777039884948
8,0,6.688377050807586,0.318021446,-3.414150010725022,7.1975994446852996,0.318021446,-6.558754926093414
9,0,6.286009249004075,0.318021446,-3.4190752844289936,6.678323204685567,0.318021446,-6.66941423668945
10,0,6.190695225260948,0.318021446,-2.904490738035568,6.7168342604178255,0.318021446,-6.479799837597121
11,0,6.596376990985958,0.318021446,-2.799914174714387,7.258267459114952,0.318021446,-6.673204267000528
12,0,7.186384794541439,0.318021446,-1.8362456126344768,7.2687451306310695,0.318021446,-2.246857662490752
13,0,3.769774118867135,0.318021446,-2.0236280017231283,3.7296738490453585,0.318021446,-2.1908710418579793
14,0,1.9728723680448947,0.318021446,-2.784303412789761,1.8987337108518514,0.318021446,-2.916293006794881
15,0,6.446941504425722,0.318021446,-1.9922944337302393,6.967515716504251,0.318021446,-6.71243912645568
16,0,6.687804722466807,0.318021446,-1.0089003652233945,7.2253780711305255,0.318021446,-6.698085469211268
17,0,6.7756742477566805,0.318021446,0.6845012517593478,6.986313617234239,0.318021446,-6.628021257338093
18,0,6.72937950001307,0.318021446,0.24572367680036414,7.083959471277303,0.318021446,-6.594446303086265
19,24000,5.907391742110412,0.318021446,-6.876118159134107,2.1188359530314442,0.318021446,-4.054088061793019
20,0,6.3609204727471065,0.318021446,1.1234193788923934,6.7985921304623655,0.318021446,-6.448440816340336
